"","area_code","year","item_code","source_code","value","element","item","area","source"
"1726",79,2020,15,102,10,"Import Quantity","Wheat","Germany","Iran (Islamic Republic of)"
"1727",79,2020,15,112,0,"Import Quantity","Wheat","Germany","Jordan"
"1728",79,2020,15,121,14,"Import Quantity","Wheat","Germany","Lebanon"
"1729",79,2020,15,28,1,"Import Quantity","Wheat","Germany","Myanmar"
"1730",79,2020,15,299,1,"Import Quantity","Wheat","Germany","Palestine"
"1731",79,2020,15,231,22,"Import Quantity","Wheat","Germany","United States of America"
"1732",84,2020,15,50,529,"Import Quantity","Wheat","Greece","Cyprus"
"1733",84,2020,15,54,0,"Import Quantity","Wheat","Greece","Denmark"
"1734",84,2020,15,198,90,"Import Quantity","Wheat","Greece","Slovenia"
"1735",84,2020,15,223,3,"Import Quantity","Wheat","Greece","Turkey"
"1736",89,2020,15,138,31900,"Import Quantity","Wheat","Guatemala","Mexico"
"1737",97,2020,15,110,0,"Import Quantity","Wheat","Hungary","Japan"
"1738",97,2020,15,223,0,"Import Quantity","Wheat","Hungary","Turkey"
"1739",99,2020,15,33,5,"Import Quantity","Wheat","Iceland","Canada"
"1740",99,2020,15,104,0,"Import Quantity","Wheat","Iceland","Ireland"
"1741",99,2020,15,106,5,"Import Quantity","Wheat","Iceland","Italy"
"1742",99,2020,15,138,6,"Import Quantity","Wheat","Iceland","Mexico"
"1743",99,2020,15,170,9,"Import Quantity","Wheat","Iceland","Peru"
"1744",100,2020,15,121,0,"Import Quantity","Wheat","India","Lebanon"
"1745",100,2020,15,138,3,"Import Quantity","Wheat","India","Mexico"
"1746",100,2020,15,156,4,"Import Quantity","Wheat","India","New Zealand"
"1747",100,2020,15,223,0,"Import Quantity","Wheat","India","Turkey"
"1748",101,2020,15,59,0,"Import Quantity","Wheat","Indonesia","Egypt"
"1749",101,2020,15,110,0,"Import Quantity","Wheat","Indonesia","Japan"
"1750",101,2020,15,131,0,"Import Quantity","Wheat","Indonesia","Malaysia"
"1751",101,2020,15,156,0,"Import Quantity","Wheat","Indonesia","New Zealand"
"1752",101,2020,15,168,0,"Import Quantity","Wheat","Indonesia","Papua New Guinea"
"1753",101,2020,15,200,0,"Import Quantity","Wheat","Indonesia","Singapore"
"1754",101,2020,15,216,0,"Import Quantity","Wheat","Indonesia","Thailand"
"1755",101,2020,15,229,0,"Import Quantity","Wheat","Indonesia","United Kingdom of Great Britain and Northern Ireland"
"1756",101,2020,15,237,0,"Import Quantity","Wheat","Indonesia","Viet Nam"
"1757",104,2020,15,9,0,"Import Quantity","Wheat","Ireland","Argentina"
"1758",104,2020,15,21,0,"Import Quantity","Wheat","Ireland","Brazil"
"1759",104,2020,15,33,0,"Import Quantity","Wheat","Ireland","Canada"
"1760",104,2020,15,67,12074,"Import Quantity","Wheat","Ireland","Finland"
"1761",104,2020,15,97,8,"Import Quantity","Wheat","Ireland","Hungary"
"1762",104,2020,15,100,1,"Import Quantity","Wheat","Ireland","India"
"1763",104,2020,15,138,0,"Import Quantity","Wheat","Ireland","Mexico"
"1764",104,2020,15,165,0,"Import Quantity","Wheat","Ireland","Pakistan"
"1765",104,2020,15,200,0,"Import Quantity","Wheat","Ireland","Singapore"
"1766",104,2020,15,203,0,"Import Quantity","Wheat","Ireland","Spain"
"1767",104,2020,15,231,1,"Import Quantity","Wheat","Ireland","United States of America"
"1768",105,2020,15,255,8706,"Import Quantity","Wheat","Israel","Belgium"
"1769",105,2020,15,146,2864,"Import Quantity","Wheat","Israel","Republic of Moldova"
"1770",105,2020,15,223,103,"Import Quantity","Wheat","Israel","Turkey"
"1771",105,2020,15,231,166,"Import Quantity","Wheat","Israel","United States of America"
"1772",106,2020,15,9,0,"Import Quantity","Wheat","Italy","Argentina"
"1773",106,2020,15,41,1,"Import Quantity","Wheat","Italy","China, mainland"
"1774",106,2020,15,104,0,"Import Quantity","Wheat","Italy","Ireland"
"1775",106,2020,15,138,23000,"Import Quantity","Wheat","Italy","Mexico"
"1776",112,2020,15,223,525,"Import Quantity","Wheat","Jordan","Turkey"
"1777",112,2020,15,231,23,"Import Quantity","Wheat","Jordan","United States of America"
"1778",108,2020,15,167,30,"Import Quantity","Wheat","Kazakhstan","Czechia"
"1779",114,2020,15,167,29105,"Import Quantity","Wheat","Kenya","Czechia"
"1780",114,2020,15,68,0,"Import Quantity","Wheat","Kenya","France"
"1781",114,2020,15,106,0,"Import Quantity","Wheat","Kenya","Italy"
"1782",114,2020,15,138,1,"Import Quantity","Wheat","Kenya","Mexico"
"1783",114,2020,15,156,0,"Import Quantity","Wheat","Kenya","New Zealand"
"1784",114,2020,15,229,0,"Import Quantity","Wheat","Kenya","United Kingdom of Great Britain and Northern Ireland"
"1785",114,2020,15,215,25,"Import Quantity","Wheat","Kenya","United Republic of Tanzania"
"1786",114,2020,15,231,0,"Import Quantity","Wheat","Kenya","United States of America"
"1787",114,2020,15,251,0,"Import Quantity","Wheat","Kenya","Zambia"
"1788",118,2020,15,102,1,"Import Quantity","Wheat","Kuwait","Iran (Islamic Republic of)"
"1789",118,2020,15,110,0,"Import Quantity","Wheat","Kuwait","Japan"
"1790",118,2020,15,185,352,"Import Quantity","Wheat","Kuwait","Russian Federation"
"1791",118,2020,15,223,2,"Import Quantity","Wheat","Kuwait","Turkey"
"1792",118,2020,15,249,74,"Import Quantity","Wheat","Kuwait","Yemen"
"1793",113,2020,15,223,1,"Import Quantity","Wheat","Kyrgyzstan","Turkey"
"1794",113,2020,15,235,3003,"Import Quantity","Wheat","Kyrgyzstan","Uzbekistan"
"1795",119,2020,15,106,0,"Import Quantity","Wheat","Latvia","Italy"
"1796",121,2020,15,33,2000,"Import Quantity","Wheat","Lebanon","Canada"
"1797",121,2020,15,150,3,"Import Quantity","Wheat","Lebanon","Netherlands"
"1798",121,2020,15,225,0,"Import Quantity","Wheat","Lebanon","United Arab Emirates"
"1799",256,2020,15,54,0,"Import Quantity","Wheat","Luxembourg","Denmark"
"1800",129,2020,15,225,0,"Import Quantity","Wheat","Madagascar","United Arab Emirates"
"1801",130,2020,15,9,5000,"Import Quantity","Wheat","Malawi","Argentina"
"1802",130,2020,15,79,1528,"Import Quantity","Wheat","Malawi","Germany"
"1803",130,2020,15,119,1246,"Import Quantity","Wheat","Malawi","Latvia"
"1804",130,2020,15,126,7000,"Import Quantity","Wheat","Malawi","Lithuania"
"1805",130,2020,15,144,313,"Import Quantity","Wheat","Malawi","Mozambique"
"1806",130,2020,15,173,8033,"Import Quantity","Wheat","Malawi","Poland"
"1807",130,2020,15,202,140,"Import Quantity","Wheat","Malawi","South Africa"
"1808",130,2020,15,230,7591,"Import Quantity","Wheat","Malawi","Ukraine"
"1809",130,2020,15,225,11391,"Import Quantity","Wheat","Malawi","United Arab Emirates"
"1810",130,2020,15,215,2,"Import Quantity","Wheat","Malawi","United Republic of Tanzania"
"1811",130,2020,15,251,0,"Import Quantity","Wheat","Malawi","Zambia"
"1812",131,2020,15,9,62961,"Import Quantity","Wheat","Malaysia","Argentina"
"1813",131,2020,15,27,494,"Import Quantity","Wheat","Malaysia","Bulgaria"
"1814",131,2020,15,41,62,"Import Quantity","Wheat","Malaysia","China, mainland"
"1815",131,2020,15,110,314,"Import Quantity","Wheat","Malaysia","Japan"
"1816",131,2020,15,202,22,"Import Quantity","Wheat","Malaysia","South Africa"
"1817",131,2020,15,223,214,"Import Quantity","Wheat","Malaysia","Turkey"
"1818",134,2020,15,167,2,"Import Quantity","Wheat","Malta","Czechia"
"1819",134,2020,15,68,4259,"Import Quantity","Wheat","Malta","France"
"1820",134,2020,15,198,4836,"Import Quantity","Wheat","Malta","Slovenia"
"1821",136,2020,15,75,476,"Import Quantity","Wheat","Mauritania","Gambia"
"1822",136,2020,15,119,20000,"Import Quantity","Wheat","Mauritania","Latvia"
"1823",136,2020,15,234,26001,"Import Quantity","Wheat","Mauritania","Uruguay"
"1824",137,2020,15,174,0,"Import Quantity","Wheat","Mauritius","Portugal"
"1825",273,2020,15,11,1,"Import Quantity","Wheat","Montenegro","Austria"
"1826",273,2020,15,79,0,"Import Quantity","Wheat","Montenegro","Germany"
"1827",143,2020,15,9,27050,"Import Quantity","Wheat","Morocco","Argentina"
"1828",143,2020,15,84,2,"Import Quantity","Wheat","Morocco","Greece"
"1829",143,2020,15,97,12760,"Import Quantity","Wheat","Morocco","Hungary"
"1830",143,2020,15,121,0,"Import Quantity","Wheat","Morocco","Lebanon"
"1831",143,2020,15,272,16240,"Import Quantity","Wheat","Morocco","Serbia"
"1832",143,2020,15,211,0,"Import Quantity","Wheat","Morocco","Switzerland"
"1833",147,2020,15,126,0,"Import Quantity","Wheat","Namibia","Lithuania"
"1834",150,2020,15,21,0,"Import Quantity","Wheat","Netherlands","Brazil"
"1835",150,2020,15,98,78,"Import Quantity","Wheat","Netherlands","Croatia"
"1836",150,2020,15,50,1,"Import Quantity","Wheat","Netherlands","Cyprus"
"1837",150,2020,15,84,81,"Import Quantity","Wheat","Netherlands","Greece"
"1838",150,2020,15,100,3,"Import Quantity","Wheat","Netherlands","India"
"1839",150,2020,15,101,0,"Import Quantity","Wheat","Netherlands","Indonesia"
"1840",150,2020,15,102,1,"Import Quantity","Wheat","Netherlands","Iran (Islamic Republic of)"
"1841",150,2020,15,104,62,"Import Quantity","Wheat","Netherlands","Ireland"
"1842",150,2020,15,112,17,"Import Quantity","Wheat","Netherlands","Jordan"
"1843",150,2020,15,134,5,"Import Quantity","Wheat","Netherlands","Malta"
"1844",150,2020,15,156,286,"Import Quantity","Wheat","Netherlands","New Zealand"
"1845",150,2020,15,174,704,"Import Quantity","Wheat","Netherlands","Portugal"
"1846",150,2020,15,198,66,"Import Quantity","Wheat","Netherlands","Slovenia"
"1847",150,2020,15,202,0,"Import Quantity","Wheat","Netherlands","South Africa"
"1848",156,2020,15,9,78125,"Import Quantity","Wheat","New Zealand","Argentina"
"1849",156,2020,15,21,0,"Import Quantity","Wheat","New Zealand","Brazil"
"1850",156,2020,15,41,1,"Import Quantity","Wheat","New Zealand","China, mainland"
"1851",156,2020,15,84,0,"Import Quantity","Wheat","New Zealand","Greece"
"1852",156,2020,15,121,1,"Import Quantity","Wheat","New Zealand","Lebanon"
"1853",156,2020,15,202,0,"Import Quantity","Wheat","New Zealand","South Africa"
"1854",159,2020,15,41,0,"Import Quantity","Wheat","Nigeria","China, mainland"
"1855",159,2020,15,167,0,"Import Quantity","Wheat","Nigeria","Czechia"
"1856",159,2020,15,97,0,"Import Quantity","Wheat","Nigeria","Hungary"
"1857",159,2020,15,138,0,"Import Quantity","Wheat","Nigeria","Mexico"
"1858",154,2020,15,68,15,"Import Quantity","Wheat","North Macedonia","France"
"1859",154,2020,15,79,0,"Import Quantity","Wheat","North Macedonia","Germany"
"1860",154,2020,15,223,24,"Import Quantity","Wheat","North Macedonia","Turkey"
"1861",162,2020,15,255,321,"Import Quantity","Wheat","Norway","Belgium"
"1862",162,2020,15,167,3539,"Import Quantity","Wheat","Norway","Czechia"
"1863",162,2020,15,97,90,"Import Quantity","Wheat","Norway","Hungary"
"1864",162,2020,15,102,0,"Import Quantity","Wheat","Norway","Iran (Islamic Republic of)"
"1865",162,2020,15,211,10,"Import Quantity","Wheat","Norway","Switzerland"
"1866",162,2020,15,230,263,"Import Quantity","Wheat","Norway","Ukraine"
"1867",165,2020,15,138,1,"Import Quantity","Wheat","Pakistan","Mexico"
"1868",169,2020,15,138,0,"Import Quantity","Wheat","Paraguay","Mexico"
"1869",171,2020,15,41,12,"Import Quantity","Wheat","Philippines","China, mainland"
"1870",171,2020,15,237,4997,"Import Quantity","Wheat","Philippines","Viet Nam"
"1871",173,2020,15,21,0,"Import Quantity","Wheat","Poland","Brazil"
"1872",173,2020,15,63,65,"Import Quantity","Wheat","Poland","Estonia"
"1873",173,2020,15,203,154,"Import Quantity","Wheat","Poland","Spain"
"1874",173,2020,15,231,0,"Import Quantity","Wheat","Poland","United States of America"
"1875",174,2020,15,225,0,"Import Quantity","Wheat","Portugal","United Arab Emirates"
"1876",179,2020,15,146,102,"Import Quantity","Wheat","Qatar","Republic of Moldova"
"1877",179,2020,15,249,45,"Import Quantity","Wheat","Qatar","Yemen"
"1878",117,2020,15,9,0,"Import Quantity","Wheat","Republic of Korea","Argentina"
"1879",117,2020,15,27,105118,"Import Quantity","Wheat","Republic of Korea","Bulgaria"
"1880",117,2020,15,41,3,"Import Quantity","Wheat","Republic of Korea","China, mainland"
"1881",117,2020,15,100,0,"Import Quantity","Wheat","Republic of Korea","India"
"1882",117,2020,15,101,0,"Import Quantity","Wheat","Republic of Korea","Indonesia"
"1883",117,2020,15,229,0,"Import Quantity","Wheat","Republic of Korea","United Kingdom of Great Britain and Northern Ireland"
"1884",146,2020,15,11,10,"Import Quantity","Wheat","Republic of Moldova","Austria"
"1885",146,2020,15,68,14,"Import Quantity","Wheat","Republic of Moldova","France"
"1886",146,2020,15,106,0,"Import Quantity","Wheat","Republic of Moldova","Italy"
"1887",183,2020,15,126,1,"Import Quantity","Wheat","Romania","Lithuania"
"1888",183,2020,15,256,0,"Import Quantity","Wheat","Romania","Luxembourg"
"1889",183,2020,15,223,0,"Import Quantity","Wheat","Romania","Turkey"
"1890",194,2020,15,249,30,"Import Quantity","Wheat","Saudi Arabia","Yemen"
"1891",195,2020,15,126,25611,"Import Quantity","Wheat","Senegal","Lithuania"
"1892",195,2020,15,223,3,"Import Quantity","Wheat","Senegal","Turkey"
"1893",195,2020,15,231,20,"Import Quantity","Wheat","Senegal","United States of America"
"1894",272,2020,15,150,0,"Import Quantity","Wheat","Serbia","Netherlands"
"1895",272,2020,15,229,0,"Import Quantity","Wheat","Serbia","United Kingdom of Great Britain and Northern Ireland"
"1896",196,2020,15,68,0,"Import Quantity","Wheat","Seychelles","France"
"1897",196,2020,15,200,25,"Import Quantity","Wheat","Seychelles","Singapore"
"1898",200,2020,15,41,12,"Import Quantity","Wheat","Singapore","China, mainland"
"1899",200,2020,15,214,0,"Import Quantity","Wheat","Singapore","China, Taiwan Province of"
"1900",200,2020,15,105,5,"Import Quantity","Wheat","Singapore","Israel"
"1901",200,2020,15,106,8,"Import Quantity","Wheat","Singapore","Italy"
"1902",200,2020,15,110,1341,"Import Quantity","Wheat","Singapore","Japan"
"1903",200,2020,15,131,3699,"Import Quantity","Wheat","Singapore","Malaysia"
"1904",200,2020,15,117,1,"Import Quantity","Wheat","Singapore","Republic of Korea"
"1905",200,2020,15,229,5,"Import Quantity","Wheat","Singapore","United Kingdom of Great Britain and Northern Ireland"
"1906",199,2020,15,54,41,"Import Quantity","Wheat","Slovakia","Denmark"
"1907",199,2020,15,105,0,"Import Quantity","Wheat","Slovakia","Israel"
"1908",199,2020,15,203,31,"Import Quantity","Wheat","Slovakia","Spain"
"1909",198,2020,15,211,1,"Import Quantity","Wheat","Slovenia","Switzerland"
"1910",202,2020,15,9,1,"Import Quantity","Wheat","South Africa","Argentina"
"1911",202,2020,15,10,0,"Import Quantity","Wheat","South Africa","Australia"
"1912",202,2020,15,41,0,"Import Quantity","Wheat","South Africa","China, mainland"
"1913",202,2020,15,167,52433,"Import Quantity","Wheat","South Africa","Czechia"
"1914",202,2020,15,68,0,"Import Quantity","Wheat","South Africa","France"
"1915",202,2020,15,110,0,"Import Quantity","Wheat","South Africa","Japan"
"1916",202,2020,15,121,0,"Import Quantity","Wheat","South Africa","Lebanon"
"1917",202,2020,15,156,0,"Import Quantity","Wheat","South Africa","New Zealand"
"1918",202,2020,15,223,24,"Import Quantity","Wheat","South Africa","Turkey"
"1919",203,2020,15,9,0,"Import Quantity","Wheat","Spain","Argentina"
"1920",203,2020,15,41,8,"Import Quantity","Wheat","Spain","China, mainland"
"1921",203,2020,15,63,31189,"Import Quantity","Wheat","Spain","Estonia"
"1922",203,2020,15,97,401,"Import Quantity","Wheat","Spain","Hungary"
"1923",203,2020,15,105,1,"Import Quantity","Wheat","Spain","Israel"
"1924",203,2020,15,121,0,"Import Quantity","Wheat","Spain","Lebanon"
"1925",203,2020,15,256,31050,"Import Quantity","Wheat","Spain","Luxembourg"
"1926",203,2020,15,138,0,"Import Quantity","Wheat","Spain","Mexico"
"1927",203,2020,15,272,36811,"Import Quantity","Wheat","Spain","Serbia"
"1928",38,2020,15,131,4275,"Import Quantity","Wheat","Sri Lanka","Malaysia"
"1929",38,2020,15,229,0,"Import Quantity","Wheat","Sri Lanka","United Kingdom of Great Britain and Northern Ireland"
"1930",210,2020,15,10,0,"Import Quantity","Wheat","Sweden","Australia"
"1931",210,2020,15,41,16,"Import Quantity","Wheat","Sweden","China, mainland"
"1932",210,2020,15,104,0,"Import Quantity","Wheat","Sweden","Ireland"
"1933",210,2020,15,173,4005,"Import Quantity","Wheat","Sweden","Poland"
"1934",210,2020,15,223,21,"Import Quantity","Wheat","Sweden","Turkey"
"1935",210,2020,15,231,0,"Import Quantity","Wheat","Sweden","United States of America"
"1936",211,2020,15,9,224,"Import Quantity","Wheat","Switzerland","Argentina"
"1937",211,2020,15,21,0,"Import Quantity","Wheat","Switzerland","Brazil"
"1938",211,2020,15,33,40625,"Import Quantity","Wheat","Switzerland","Canada"
"1939",211,2020,15,41,156,"Import Quantity","Wheat","Switzerland","China, mainland"
"1940",211,2020,15,84,0,"Import Quantity","Wheat","Switzerland","Greece"
"1941",211,2020,15,110,0,"Import Quantity","Wheat","Switzerland","Japan"
"1942",211,2020,15,126,281,"Import Quantity","Wheat","Switzerland","Lithuania"
"1943",211,2020,15,138,0,"Import Quantity","Wheat","Switzerland","Mexico"
"1944",211,2020,15,170,0,"Import Quantity","Wheat","Switzerland","Peru"
"1945",211,2020,15,198,1409,"Import Quantity","Wheat","Switzerland","Slovenia"
"1946",211,2020,15,203,0,"Import Quantity","Wheat","Switzerland","Spain"
"1947",211,2020,15,223,299,"Import Quantity","Wheat","Switzerland","Turkey"
"1948",211,2020,15,225,0,"Import Quantity","Wheat","Switzerland","United Arab Emirates"
"1949",211,2020,15,231,1,"Import Quantity","Wheat","Switzerland","United States of America"
"1950",216,2020,15,68,0,"Import Quantity","Wheat","Thailand","France"
"1951",216,2020,15,106,2,"Import Quantity","Wheat","Thailand","Italy"
"1952",216,2020,15,171,0,"Import Quantity","Wheat","Thailand","Philippines"
"1953",216,2020,15,229,0,"Import Quantity","Wheat","Thailand","United Kingdom of Great Britain and Northern Ireland"
"1954",216,2020,15,237,0,"Import Quantity","Wheat","Thailand","Viet Nam"
"1955",217,2020,15,68,3980,"Import Quantity","Wheat","Togo","France"
"1956",217,2020,15,202,78,"Import Quantity","Wheat","Togo","South Africa"
"1957",223,2020,15,41,0,"Import Quantity","Wheat","Turkey","China, mainland"
"1958",223,2020,15,50,11616,"Import Quantity","Wheat","Turkey","Cyprus"
"1959",223,2020,15,167,51200,"Import Quantity","Wheat","Turkey","Czechia"
"1960",223,2020,15,84,7020,"Import Quantity","Wheat","Turkey","Greece"
"1961",223,2020,15,100,0,"Import Quantity","Wheat","Turkey","India"
"1962",223,2020,15,103,772,"Import Quantity","Wheat","Turkey","Iraq"
"1963",223,2020,15,138,358478,"Import Quantity","Wheat","Turkey","Mexico"
"1964",223,2020,15,165,0,"Import Quantity","Wheat","Turkey","Pakistan"
"1965",223,2020,15,199,0,"Import Quantity","Wheat","Turkey","Slovakia"
"1966",223,2020,15,202,0,"Import Quantity","Wheat","Turkey","South Africa"
"1967",223,2020,15,229,0,"Import Quantity","Wheat","Turkey","United Kingdom of Great Britain and Northern Ireland"
"1968",223,2020,15,181,0,"Import Quantity","Wheat","Turkey","Zimbabwe"
"1969",226,2020,15,167,11854,"Import Quantity","Wheat","Uganda","Czechia"
"1970",226,2020,15,131,2,"Import Quantity","Wheat","Uganda","Malaysia"
"1971",226,2020,15,173,21473,"Import Quantity","Wheat","Uganda","Poland"
"1972",226,2020,15,117,0,"Import Quantity","Wheat","Uganda","Republic of Korea"
"1973",226,2020,15,230,72152,"Import Quantity","Wheat","Uganda","Ukraine"
"1974",226,2020,15,229,0,"Import Quantity","Wheat","Uganda","United Kingdom of Great Britain and Northern Ireland"
"1975",226,2020,15,215,4,"Import Quantity","Wheat","Uganda","United Republic of Tanzania"
"1976",226,2020,15,231,0,"Import Quantity","Wheat","Uganda","United States of America"
"1977",230,2020,15,98,43,"Import Quantity","Wheat","Ukraine","Croatia"
"1978",230,2020,15,106,0,"Import Quantity","Wheat","Ukraine","Italy"
"1979",230,2020,15,138,0,"Import Quantity","Wheat","Ukraine","Mexico"
"1980",230,2020,15,231,0,"Import Quantity","Wheat","Ukraine","United States of America"
"1981",225,2020,15,9,20826,"Import Quantity","Wheat","United Arab Emirates","Argentina"
"1982",225,2020,15,41,18,"Import Quantity","Wheat","United Arab Emirates","China, mainland"
"1983",225,2020,15,59,0,"Import Quantity","Wheat","United Arab Emirates","Egypt"
"1984",225,2020,15,68,0,"Import Quantity","Wheat","United Arab Emirates","France"
"1985",225,2020,15,106,5,"Import Quantity","Wheat","United Arab Emirates","Italy"
"1986",225,2020,15,156,0,"Import Quantity","Wheat","United Arab Emirates","New Zealand"
"1987",225,2020,15,221,350,"Import Quantity","Wheat","United Arab Emirates","Oman"
"1988",225,2020,15,165,13,"Import Quantity","Wheat","United Arab Emirates","Pakistan"
"1989",225,2020,15,146,153,"Import Quantity","Wheat","United Arab Emirates","Republic of Moldova"
"1990",225,2020,15,38,16,"Import Quantity","Wheat","United Arab Emirates","Sri Lanka"
"1991",225,2020,15,223,6,"Import Quantity","Wheat","United Arab Emirates","Turkey"
"1992",225,2020,15,249,82,"Import Quantity","Wheat","United Arab Emirates","Yemen"
"1993",229,2020,15,80,10,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Bosnia and Herzegovina"
"1994",229,2020,15,27,63225,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Bulgaria"
"1995",229,2020,15,41,37,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","China, mainland"
"1996",229,2020,15,97,252,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Hungary"
"1997",229,2020,15,102,1,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Iran (Islamic Republic of)"
"1998",229,2020,15,105,0,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Israel"
"1999",229,2020,15,124,2,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Libya"
"2000",229,2020,15,156,1,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","New Zealand"
"2001",229,2020,15,299,3,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Palestine"
"2002",229,2020,15,38,2,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Sri Lanka"
"2003",231,2020,15,56,18,"Import Quantity","Wheat","United States of America","Dominican Republic"
"2004",231,2020,15,105,11,"Import Quantity","Wheat","United States of America","Israel"
"2005",231,2020,15,112,3,"Import Quantity","Wheat","United States of America","Jordan"
"2006",231,2020,15,199,3,"Import Quantity","Wheat","United States of America","Slovakia"
"2007",231,2020,15,211,3,"Import Quantity","Wheat","United States of America","Switzerland"
"2008",231,2020,15,230,8,"Import Quantity","Wheat","United States of America","Ukraine"
"2009",234,2020,15,138,0,"Import Quantity","Wheat","Uruguay","Mexico"
"2010",251,2020,15,33,1,"Import Quantity","Wheat","Zambia","Canada"
"2011",251,2020,15,144,636,"Import Quantity","Wheat","Zambia","Mozambique"
"2012",251,2020,15,173,8465,"Import Quantity","Wheat","Zambia","Poland"
"2013",181,2020,15,33,26893,"Import Quantity","Wheat","Zimbabwe","Canada"
"2014",181,2020,15,79,23294,"Import Quantity","Wheat","Zimbabwe","Germany"
"2015",181,2020,15,119,46500,"Import Quantity","Wheat","Zimbabwe","Latvia"
"2016",181,2020,15,137,2400,"Import Quantity","Wheat","Zimbabwe","Mauritius"
"2017",181,2020,15,144,4060,"Import Quantity","Wheat","Zimbabwe","Mozambique"
"2018",181,2020,15,173,36001,"Import Quantity","Wheat","Zimbabwe","Poland"
"2019",181,2020,15,230,35807,"Import Quantity","Wheat","Zimbabwe","Ukraine"
"2020",181,2020,15,229,7228,"Import Quantity","Wheat","Zimbabwe","United Kingdom of Great Britain and Northern Ireland"
